date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:40:23	175639/175639	---M--	200	added ('OK')	image/png	etag:CLeY9pbsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741381336-NOWGOYXRW7ANSGKLGAF7/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVFUQAah1E2d0qOFNma4CJuw0VgyloEfPuSsyFRoaaKT76QvevUbj177dmcMs1F0H-0/image-asset.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741381336-NOWGOYXRW7ANSGKLGAF7/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.png	(from https://www.ilarialiprandi.com/portfolio)
23:40:24	203972/203972	---M--	200	added ('OK')	image/png	etag:CNXUipTsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741068483-ZE37RH2VHOQ8JIEIF9MH/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVFUQAah1E2d0qOFNma4CJuw0VgyloEfPuSsyFRoaaKT76QvevUbj177dmcMs1F0H-0/image-asset.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741068483-ZE37RH2VHOQ8JIEIF9MH/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.png	(from https://www.ilarialiprandi.com/portfolio)
23:40:25	44576/44576	---M-Z	200	added ('OK')	text/html	etag:W/%22e60bf9da167f756bd2a142627865dc9f--gzip%22	https://www.ilarialiprandi.com/starbene	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/starbene.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:25	60267/60267	---M--	200	added ('OK')	image/jpeg	etag:CI7GwpHsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741478864-TA1BE813E8DHHF9KWLYG/ke17ZwdGBToddI8pDm48kNH0Wyf5nsihEDQdVLq9DQVZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVF3IQ1jJfLBTiy5kdYBTxe4X_44vLWrNB_Dk9GY8epopoA_kzIgAUNX8tYRQ-Ac0C0/image-asset.jpeg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741478864-TA1BE813E8DHHF9KWLYG/ke17ZwdGBToddI8pDm48kNH0Wyf5nsihEDQdVLq9DQVZw-z/image-asset.jpg	(from https://www.ilarialiprandi.com/portfolio)
23:40:27	52618/52618	---M-Z	200	added ('OK')	text/html	etag:W/%221b8cbd91576ff96fa915c3329d446ccf--gzip%22	https://www.ilarialiprandi.com/tgcom-donne	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/tgcom-donne.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:27	68689/68689	---M--	200	added ('OK')	image/jpeg	etag:CPuxqqDByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741351135-RX6D0PAI6A8ZA4PI9LH2/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/image-asset.jpeg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741351135-RX6D0PAI6A8ZA4PI9LH2/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.jpg	(from https://www.ilarialiprandi.com/portfolio)
23:40:28	40333/40333	---MCZ	200	added ('OK')	text/html	etag:W/%227621ca99f208f4e6da3dce9c4f44d441--gzip%22	https://www.ilarialiprandi.com/colazioni-bulgare	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/colazioni-bulgare.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:28	11647/11647	---M--	200	added ('OK')	image/png	etag:CMe+kJvByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1539022264601-4A3BA2GRVYV1ROOUFHS2/ke17ZwdGBToddI8pDm48kMBe6vrfbnh7w2ZfHm1nL3BZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVEVhvJarfvg8LkREj_YvNY51wMKZFuT9mWwvbbgSVNhkTqWIIaSPh2v08GbKqpiV54/albertopolosite.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1539022264601-4A3BA2GRVYV1ROOUFHS2/ke17ZwdGBToddI8pDm48kMBe6vrfbnh7w2ZfHm1nL3BZw-z/albertopolosite.png	(from https://www.ilarialiprandi.com/portfolio)
23:40:35	82430/82430	---M--	200	added ('OK')	image/png	etag:CIaFzZrByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213484157-ZFBRZLNDZBK7ZKYHDGOK/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/app5.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213484157-ZFBRZLNDZBK7ZKYHDGOK/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/app5.png	(from https://www.ilarialiprandi.com/sky-italia-app-advertising)
23:40:35	285352/285352	---M--	200	added ('OK')	image/png	etag:COW/hJ3ByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213467140-WQQD9VVJRS3GXEREC4MI/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc3v7NY5E6iPJ1Ijux36OEeCkZ_6fMRp40bvHvYsBvy0AF1609tgD93VnbugA-Zzzu/ass1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213467140-WQQD9VVJRS3GXEREC4MI/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0Uqsx/ass1.png	(from https://www.ilarialiprandi.com/sky-italia-app-advertising)
23:40:44	345655/345655	---M--	200	added ('OK')	image/png	etag:CJLt/fzrxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518201310475-VDWP4SS0M7ZUOR9U9EEB/ke17ZwdGBToddI8pDm48kNnwOGgtEalFx1-2kJclF3AUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc8evRTz7PV_RStX2tzqQNYkV2dC7fBFD0R3JOyOp_g3Nf-cHUw_0mdUaurL7XJNZE/sp1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518201310475-VDWP4SS0M7ZUOR9U9EEB/ke17ZwdGBToddI8pDm48kNnwOGgtEalFx1-2kJclF3AUqsx/sp1.png	(from https://www.ilarialiprandi.com/salepepe)
23:40:44	586535/586535	---M--	200	added ('OK')	image/png	etag:COvWspzByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518201310781-EHVIHI43I2O2FG55OSXO/ke17ZwdGBToddI8pDm48kK3WCuDZrcTe_SzhlhvqwQVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PI9uQSVghmnkoJ0g6kJeQe0GO2gnHTUXrJhTnhrzDH0BE/sp2.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518201310781-EHVIHI43I2O2FG55OSXO/ke17ZwdGBToddI8pDm48kK3WCuDZrcTe_SzhlhvqwQVZw-z/sp2.png	(from https://www.ilarialiprandi.com/salepepe)
23:40:45	82430/82430	---M--	200	added ('OK')	image/png	etag:CLfPl5nsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211507938-5P1AZS9JOTFJJEK06RHS/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/app5.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211507938-5P1AZS9JOTFJJEK06RHS/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/app5.png	(from https://www.ilarialiprandi.com/salepepe)
23:40:45	306944/306944	---M--	200	added ('OK')	image/png	etag:CIql9ZzByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518210984108-WUK69ARXH0NUDZRFYCRR/ke17ZwdGBToddI8pDm48kG46izsE778l8MsgPe7lxscUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcvF_ooUIAltpKhSW9WEzFiS0s3JsfvYl0k7hlzms60crtVUeX9GlBHoaoThzxFvkO/pano.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518210984108-WUK69ARXH0NUDZRFYCRR/ke17ZwdGBToddI8pDm48kG46izsE778l8MsgPe7lxscUqsx/pano.png	(from https://www.ilarialiprandi.com/salepepe)
23:40:46	294767/294767	---M--	200	added ('OK')	image/png	etag:CNSt05jsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211021790-ZY0RX506VG7Z5BOS7NW1/ke17ZwdGBToddI8pDm48kJRJNvFCuayJSU2LqTJcWQ4UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcIeFwtAJPQsoI2ykcL73hSMCBMUUlmRPkZFAjfSEEd3DTVw33J4DQa4kEjHpUZvlW/sb1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211021790-ZY0RX506VG7Z5BOS7NW1/ke17ZwdGBToddI8pDm48kJRJNvFCuayJSU2LqTJcWQ4Uqsx/sb1.png	(from https://www.ilarialiprandi.com/salepepe)
23:40:47	332131/332131	---M--	200	added ('OK')	image/png	etag:CJijlJzByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518200930900-JIBDT3I7BEXWX480KJDY/ke17ZwdGBToddI8pDm48kHO2GtP1Jk-8bv8fzE3-dzYUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcJY6Z6naOf6VsmjUGDs_BEFLwVrmiAA2QmgQumwWVMLtWARqdQU1URzYx-rZKs3f-/pano.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518200930900-JIBDT3I7BEXWX480KJDY/ke17ZwdGBToddI8pDm48kHO2GtP1Jk-8bv8fzE3-dzYUqsx/pano.png	(from https://www.ilarialiprandi.com/mondadori-panorama)
23:40:47	371204/371204	---M--	200	added ('OK')	image/png	etag:CPzdiJjsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213498946-6INI49YWJD2Y1RW0MOJG/ke17ZwdGBToddI8pDm48kO2sBtmUVORQCMhdYjJfp88UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcPbdyvwmTV64TXJgWoJMGXQiTy6LciU6B_myFeket-3kHXZqzIwjoFfUQNfisewdU/sp1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213498946-6INI49YWJD2Y1RW0MOJG/ke17ZwdGBToddI8pDm48kO2sBtmUVORQCMhdYjJfp88Uqsx/sp1.png	(from https://www.ilarialiprandi.com/sky-italia-app-advertising)
23:40:48	286548/286548	---M--	200	added ('OK')	image/png	etag:CKGiz5/ByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518200930820-7N9WE8ES6RSA74IG7VIN/ke17ZwdGBToddI8pDm48kKERopBlNGuoGA54XHJ9MgkUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcozr6cTtCbKDHka3GJUe3aPGfPhFZar-MY7Tepd92DWb-VJduHVr8Oq42dud6FZ7N/pano2.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518200930820-7N9WE8ES6RSA74IG7VIN/ke17ZwdGBToddI8pDm48kKERopBlNGuoGA54XHJ9MgkUqsx/pano2.png	(from https://www.ilarialiprandi.com/mondadori-panorama)
23:40:48	82430/82430	---M--	200	added ('OK')	image/png	etag:CL6Tt5vByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211763543-WX7TMEUD8SL17HOF2QJY/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/app5.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211763543-WX7TMEUD8SL17HOF2QJY/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/app5.png	(from https://www.ilarialiprandi.com/mondadori-panorama)
23:40:50	82430/82430	---M--	200	added ('OK')	image/png	etag:COKKvJPsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213800347-J1IW19AR0AGSNFD4WJAR/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/image-asset.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213800347-J1IW19AR0AGSNFD4WJAR/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/image-asset.png	(from https://www.ilarialiprandi.com/sky-italia-web-selfcare)
23:40:50	376104/376104	---M--	200	added ('OK')	image/png	etag:CMjwu5nsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211845661-TCFT922VYZXUXJNBLL69/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/dmc2.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211845661-TCFT922VYZXUXJNBLL69/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/dmc2.png	(from https://www.ilarialiprandi.com/mondadori-panorama)
23:40:51	371204/371204	---M--	200	added ('OK')	image/png	etag:CMb+xZHsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211809508-RTQBN343YMXE4ZZGEHJQ/ke17ZwdGBToddI8pDm48kO2sBtmUVORQCMhdYjJfp88UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcPbdyvwmTV64TXJgWoJMGXQiTy6LciU6B_myFeket-3kHXZqzIwjoFfUQNfisewdU/sp1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518211809508-RTQBN343YMXE4ZZGEHJQ/ke17ZwdGBToddI8pDm48kO2sBtmUVORQCMhdYjJfp88Uqsx/sp1.png	(from https://www.ilarialiprandi.com/mondadori-panorama)
23:40:51	285352/285352	---M--	200	added ('OK')	image/png	etag:CKO1uf/rxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213789588-WRUU4V8CBM5UGZ3G528A/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc3v7NY5E6iPJ1Ijux36OEeCkZ_6fMRp40bvHvYsBvy0AF1609tgD93VnbugA-Zzzu/image-asset.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213789588-WRUU4V8CBM5UGZ3G528A/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0Uqsx/image-asset.png	(from https://www.ilarialiprandi.com/sky-italia-web-selfcare)
23:40:52	294767/294767	---M--	200	added ('OK')	image/png	etag:CPfR4pnsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213813462-MXH2VHQIJ58DNVDQHLZK/ke17ZwdGBToddI8pDm48kJRJNvFCuayJSU2LqTJcWQ4UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcIeFwtAJPQsoI2ykcL73hSMCBMUUlmRPkZFAjfSEEd3DTVw33J4DQa4kEjHpUZvlW/sb1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213813462-MXH2VHQIJ58DNVDQHLZK/ke17ZwdGBToddI8pDm48kJRJNvFCuayJSU2LqTJcWQ4Uqsx/sb1.png	(from https://www.ilarialiprandi.com/sky-italia-web-selfcare)
23:40:52	125269/125269	---M--	200	added ('OK')	image/png	etag:CJbo/pbsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209451458-MOBZ8MXHSMQXNDSP4581/ke17ZwdGBToddI8pDm48kGRiFpKFGmRFmyO1ncSIxPYUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcmhYcR7NElNlHe6fqgbWBuofkYgpXYzrxdhmwirScB5DugJnI8iU5QmF0ddwusiQs/app.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209451458-MOBZ8MXHSMQXNDSP4581/ke17ZwdGBToddI8pDm48kGRiFpKFGmRFmyO1ncSIxPYUqsx/app.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:40:52	155102/155102	---M--	200	added ('OK')	image/png	etag:CIv03JbsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209451698-2CC2L6KEYEEBMSH9A4Z7/ke17ZwdGBToddI8pDm48kP2_VcEnRxJiZlsJ1mhIb0JZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwuiZZ9gqIMGjS6A47T03PGWximIQmQEXxEffx7zDEuZ76FMAzlYghk3a-vW0zBU5Y/app2.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209451698-2CC2L6KEYEEBMSH9A4Z7/ke17ZwdGBToddI8pDm48kP2_VcEnRxJiZlsJ1mhIb0JZw-z/app2.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:40:53	163292/163292	---M--	200	added ('OK')	image/png	etag:CIb0q6DByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209452164-3Q7GX2ZZL2OEUVTACHP1/ke17ZwdGBToddI8pDm48kJAj7TXu-xMRjSHpLB4WYFlZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyehiQT9fZpKiORjZkkqTDjy-qpj-B5AO2Slbt0zDDLt9uJc4L1ddYRbCgt31zBYPY/app3.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209452164-3Q7GX2ZZL2OEUVTACHP1/ke17ZwdGBToddI8pDm48kJAj7TXu-xMRjSHpLB4WYFlZw-z/app3.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:40:56	298551/298551	---M--	200	added ('OK')	image/png	etag:CODx6ZLsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209452786-6ADF055JY81M7XUUB2UP/ke17ZwdGBToddI8pDm48kLgRG7ne5oisVko7ISAJqTVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzqNab-85wbXHPmO3g9nyCg_fh-H0tvFqgeTAPLu7yvmbGiXr9eQff7ss3Fr9fdWGE/app4.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209452786-6ADF055JY81M7XUUB2UP/ke17ZwdGBToddI8pDm48kLgRG7ne5oisVko7ISAJqTVZw-z/app4.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:41:13	306944/306944	---M--	200	added ('OK')	image/png	etag:CPHl8pjByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518212028046-WLRF0YD57Z8VBU2ENS11/ke17ZwdGBToddI8pDm48kG46izsE778l8MsgPe7lxscUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcvF_ooUIAltpKhSW9WEzFiS0s3JsfvYl0k7hlzms60crtVUeX9GlBHoaoThzxFvkO/pano.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518212028046-WLRF0YD57Z8VBU2ENS11/ke17ZwdGBToddI8pDm48kG46izsE778l8MsgPe7lxscUqsx/pano.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:41:22	663070/663070	---M-Z	200	added ('OK')	text/javascript	etag:%224b7accde9f0b94e31b1fc82aba9242de%22	http://assets/universal/scripts-compressed/common-vendors-261aba0b7a024892e8c55-min.en-US.js	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/scripts-compressed/common-vendors-261aba0b7a024892e8c55-min.en-US.js	(from https://www.ilarialiprandi.com/ricette-donnamoderna)
23:41:23	285352/285352	---M--	200	added ('OK')	image/png	etag:CPfx25TsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518212164476-W2W5VEWSZCH0AUFHFTY9/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc3v7NY5E6iPJ1Ijux36OEeCkZ_6fMRp40bvHvYsBvy0AF1609tgD93VnbugA-Zzzu/ass1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518212164476-W2W5VEWSZCH0AUFHFTY9/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0Uqsx/ass1.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:41:23	376104/376104	---M--	200	added ('OK')	image/png	etag:CKWPv5jByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518212041968-48084PXJ5BO06WG8MW37/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/dmc2.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518212041968-48084PXJ5BO06WG8MW37/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/dmc2.png	(from https://www.ilarialiprandi.com/sky-italia-mobile-app)
23:41:23	188575/188575	---M--	200	added ('OK')	image/png	etag:CKbL4Z3ByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208795155-FJRTTEADHY9TXS2P910E/ke17ZwdGBToddI8pDm48kGA4smMFR16feLRGZGq5rkgUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcHAEpeQvfwAgjAcDm575ldiTC63Jda5KkOieXFXT7swT7gJIc2tU8-xNc6YuZIZjB/dmc1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208795155-FJRTTEADHY9TXS2P910E/ke17ZwdGBToddI8pDm48kGA4smMFR16feLRGZGq5rkgUqsx/dmc1.png	(from https://www.ilarialiprandi.com/ricette-donnamoderna)
